"id","gender","overallei_allitems","perceptions","own","others","utilization","sincerity","fairness","greedavoidance","modesty","fearfulness","anxiety","dependence","sentimentality","socialselfesteem","socialboldness","sociability","liveliness","forgiveness","gentleness","flexibility","patience","organization","diligence","perfectionism","prudence","aestheticappreciation","inquisitiveness","creativity","unconventionality"
489,"male",2.93939393939394,3.1,2.55555555555556,3.125,3.66666666666667,3.875,3.75,2.25,3.125,4.125,3.5,3.625,3.625,2.5,2.125,2.875,2.25,3.5,3,3.375,2.5,2,2.125,3,2,3.125,3.75,3.125,3.375
1059,"female",3.09090909090909,2.8,4,3.875,4.5,3.875,4.75,2.625,4.25,2.75,4.375,3.125,3.75,3.875,3,2.5,3.125,2.625,2.25,3.75,2.75,4,4.375,3.625,3.25,3.25,4.5,4.625,2.875
511,"male",2.96969696969697,3.2,3.44444444444444,3.625,3.66666666666667,3.25,3.75,2.25,3.25,3.375,3.75,4,3.375,3.25,2.75,3.875,2.75,3,2.875,2.75,2.875,3.625,3.125,2.375,2.75,3,3.625,3.125,3
515,"male",3.21212121212121,4.1,3.88888888888889,3.75,3.66666666666667,4.5,4.5,4.125,4,2.375,3.125,2.375,3.125,4.375,2.625,2.625,3.5,1.75,3.25,2.75,3.625,4.375,4,4.25,4.125,2.75,3.75,3.5,3.625
353,"male",3.24242424242424,3.5,3.77777777777778,3.75,3.66666666666667,3.875,4.125,3.75,3.875,3,3.5,3.375,3,4.5,3.625,3.875,3.75,2.625,3,3.625,3.125,2.75,3.625,3.5,3.75,2,2.625,2.75,2.5
122,"female",3.3030303030303,4.1,3.66666666666667,3.625,4,4.25,4.875,3,4.5,2.375,3.25,1.75,3.125,4,3.875,2.5,4.5,2.75,3,3.375,3.5,3.875,3.875,2.625,3.625,3.75,3.75,3.375,4.5
907,"male",3.06060606060606,4,4.11111111111111,3.625,3.5,3.5,3.25,3,3.375,2.25,3,2.75,3.375,4.5,3.875,3.625,3.875,2.5,2.75,3.375,3.375,4.375,4.25,3.75,4,3.625,4.125,3.125,2.875
870,"male",3.66666666666667,3.4,3.22222222222222,3.5,3.33333333333333,2.625,3.75,3.75,3.25,3.25,3,3.125,3.25,3.5,3.25,3.125,3,3.375,3.625,3.25,3.125,3,3.625,3.625,3.375,3.125,3.375,3,3.125
48,"male",3.33333333333333,3.8,2.77777777777778,3.625,4.66666666666667,3.25,3,2.5,2.875,3.375,4.375,2.75,3.375,3.375,3.375,3.625,2.625,3.5,3.25,3.125,3.125,4.125,2.875,3.75,3,4,4.5,3.5,4
852,"male",3.36363636363636,3.2,4.11111111111111,4,5,4,4.375,2.25,3.25,1.875,3.875,3.625,3.625,4.5,3.375,3.75,3.75,2.75,2.5,3,2.75,2,3.875,3.75,3.25,3.75,4,3.75,3.75
1105,"female",3.3030303030303,4.1,3.22222222222222,3.875,3.66666666666667,3.375,4.875,4.25,4.625,4.125,4,3.125,4.625,3.75,3.25,3.75,2.875,3.625,3.5,3.875,3,2.875,3.25,3.625,4,3.625,4,3.5,2.875
519,"male",3.39393939393939,3.7,4.33333333333333,4,3.66666666666667,4.25,5,4.75,4.75,1.625,3,2.625,3.25,4,4,3.75,3.75,3.625,3.5,3.625,3.75,4.375,4.5,4.25,4,4.25,4.125,3.75,4
1247,"female",3.27272727272727,4,3.88888888888889,3.5,3.83333333333333,4,4.5,4,3.75,2,2.875,3,3.25,4.125,4.125,3.5,3.75,3.75,3,3.25,3.375,2.5,3.25,3.25,3.625,4.5,4.5,4.375,3.875
1099,"female",3.33333333333333,3,4,3.375,3.5,3,3.25,2,3.25,2.625,3.75,2.625,2.875,2.875,2,1.875,3.5,2.25,2.75,3,2.75,2,2.875,2.625,2.25,3.875,3.375,3.875,3.875
1330,"male",3.63636363636364,4.6,4.88888888888889,4,4,4.5,5,5,4.875,1.25,2.5,2.5,3.875,4.125,3,2.875,4.875,4.875,5,3.5,4.625,4.125,4.125,2.875,2.625,3.75,3.75,4.125,4.5
1160,"male",3.21212121212121,3.4,3.77777777777778,3.5,3.66666666666667,3.625,3.5,2.875,3.625,3.125,3.375,2.75,3.625,4,3,3.375,3.75,2.875,3.25,3,3.5,3.875,3.125,3.375,3.125,3.5,4.5,2.875,2.875
648,"female",3.18181818181818,3.5,4.55555555555556,3.875,4.33333333333333,3.875,4.375,3.125,3.75,2.125,2.375,3.125,3.625,5,3.75,4.125,4.25,3,3.125,3.5,4,3.875,4.25,3,3.875,4.25,4.375,3,4
339,"male",3.45454545454545,4.1,4.33333333333333,3.25,4,3.25,4.375,3.125,4,1.875,3.75,3,3.75,4,3.5,2.25,4.75,3.25,2.875,2.625,3.75,2.25,3.75,2.375,3.125,2.75,3.875,3.5,3.25
406,"male",2.84848484848485,3.3,3.11111111111111,2.75,2.83333333333333,3,2.75,3.125,2.75,3.125,3.25,2.75,2.875,3,2.75,3,2.875,2.875,2.875,3,3.375,3,2.875,2.75,2.625,3,3.125,3,3.25
686,"female",2.93939393939394,2.8,2.44444444444444,3.375,4,3.625,4,3.625,4.125,2.875,4.625,4.375,4.25,3,3.125,3.125,2.375,2.5,2.5,2.5,2.875,4.75,3.25,4,3,4.25,4.625,2.875,3
549,"female",3.09090909090909,4,3.88888888888889,4,4.16666666666667,2.875,4.875,3.375,4.125,2.75,3.75,4.25,3.875,4.625,3.625,4.375,4.375,2.875,3.75,3.75,3.875,3.875,3.875,3.25,3.75,3.625,2.625,2.875,2.875
1011,"male",3.15151515151515,3.9,4,4,3.83333333333333,3.625,4,3.125,3.375,2.625,3.125,2.25,3.25,4.625,4,2.875,3.75,2.25,3,3.375,4.25,3.75,4.25,3.625,4.25,3.25,4,4.125,3.125
474,"female",3.09090909090909,3.2,3.66666666666667,3.625,4.66666666666667,2.75,3.875,2.625,2.625,2.625,3.625,2.75,3.5,2.75,3.5,2.75,4.375,1.625,2.75,2.875,3,4.125,4.625,4.375,3.25,4.875,4.5,4.25,4.625
667,"male",3.48484848484848,2.9,3.77777777777778,3.625,4.16666666666667,3.375,3.875,3.625,3.75,3.625,3.75,3.875,3.875,4.125,3.25,2.375,2.875,2.125,2.625,3.25,2.75,5,3.75,4,3.75,2.25,3,3.5,2.875
691,"male",3.42424242424242,2.5,3.77777777777778,4,4,4,3.875,2.5,3.375,3.5,3.375,3.75,2.625,3.875,3.625,4.5,3.5,2.875,2.75,2.875,2.25,3.625,3.5,3.5,3.375,2,3.875,3.5,3.25
1096,"male",3.24242424242424,3.7,4.11111111111111,3.625,4,3.875,4.625,3.25,3.25,2.625,2.75,3.375,3.875,4,3.875,3.125,4.375,3.625,3.75,3.25,3.875,3.75,4.625,3.125,3.75,3.875,3.125,3.5,3.75
27,"female",3.48484848484848,4.5,4.11111111111111,4,4.16666666666667,4.25,4.25,2.375,4.5,3.25,3.875,2.375,3.625,3.875,3.25,2.5,3.125,2.25,2.125,3.125,2.75,4.25,3.625,3.375,4.125,4,4.25,3.125,3.375
1281,"female",3.09090909090909,3.2,3.88888888888889,3.375,3.33333333333333,4,3.75,3.5,4,3.625,3,3.5,3.625,3.875,3.625,4,3.5,2.125,3.25,3.375,3,2.625,3.375,3.75,3.375,2.625,2.375,2.25,2.875
1052,"male",3.06060606060606,3.4,3.55555555555556,3.375,3,3.75,4.625,3.5,3.875,3,2.75,2.5,3.5,4.75,3.75,3.75,4.125,2.625,3.625,2.875,3.875,3.5,3.75,4,4,3.5,4.5,2.875,2.375
899,"male",3.45454545454545,4,3.77777777777778,3.875,3.5,4,4.25,3.875,4.5,1.875,2.125,2.375,3.625,3.875,4.125,2.5,3.75,2.875,3,3.625,3.5,4.125,4,4.25,4.5,4.125,4.375,3.75,3.375
1193,"male",3,3.5,3.11111111111111,2.25,3.33333333333333,3.875,2.875,3.375,3.875,2.25,3,2.375,2.375,2.875,2.375,1.625,2.875,2.125,3.25,3.25,2.75,2.875,3.25,3.25,3.375,2.75,3.5,3.375,3.5
970,"female",3.12121212121212,2.5,1.88888888888889,2.875,2.33333333333333,4.5,3.625,4.75,4.5,1.875,4.5,3.5,3.875,3,1.125,3.75,1.875,3.5,3.25,3.5,3.375,1.75,2.875,3.375,3.125,2,1.375,1.875,2.25
672,"female",3.12121212121212,4.2,4,3.25,3.5,4.75,5,5,5,2.25,3.875,1.5,3.5,4.125,3.625,2,4.125,3,3.125,3.125,4.375,5,4.5,5,4.5,3.5,4.125,1.75,3.5
747,"female",3.27272727272727,3.9,4.11111111111111,3.625,3.83333333333333,3.375,4.75,4.5,4.125,3.625,3,3.75,4,3.875,2.875,3.625,3.375,3.5,3.625,3.5,3.625,4.25,3.875,4.25,4,3.75,3.5,3.375,3.125
289,"female",3.24242424242424,4,3.88888888888889,3.5,4,4.75,3.625,3,3.875,2,2.5,2,3.375,3.5,3.25,2.875,3.5,3.375,3.625,3,3,3.375,4,3.75,3.875,3.25,2.75,3.375,3.875
858,"female",3.03030303030303,4.5,3.88888888888889,3.75,3.33333333333333,5,4.625,4.75,4.5,2,2.375,1.5,4,4.5,4.25,3.75,4.875,3.875,3.75,4,4,4,4.125,4.125,4.875,4.875,4.625,4.625,3.625
1342,"male",3.33333333333333,3,3.44444444444444,4,2.83333333333333,2.375,2.875,2.5,3.625,3.25,3.5,3.625,3.25,4,2.25,4.5,3.75,3,4.25,2.875,4.125,2.875,2.25,3.375,3.75,2.875,2.25,3,3.375
817,"female",3.15151515151515,4,3.88888888888889,3.875,3.66666666666667,3.5,3.875,2.875,3,2.375,3.5,3.25,3.5,4.125,4,4,4,2.5,3.25,2.375,3,4.125,3.875,4,3.875,3,3.75,2.75,3.125
798,"female",3.33333333333333,3,3.22222222222222,3.5,3.5,2.875,3.25,3.125,2.875,2.875,3.25,3.125,3,3.375,3.25,2.875,2.875,3,3.25,3,3.125,3.375,3.375,2.875,3.125,3.25,3.125,2.875,3
1071,"male",3.21212121212121,3.5,3.88888888888889,4,4,3.5,4.125,3.75,4,2.875,2.375,2.75,3.625,4,3.875,3.875,4,3.75,3.75,3.875,3.75,4,4,3.875,3.75,4,4,3.875,3.5
1007,"female",3.06060606060606,3.9,2.77777777777778,3.5,3.83333333333333,3.5,3.25,3.5,4,3.875,4.375,3.375,3.75,3.25,2.5,3.375,2.375,1.875,2.5,3,2.5,2.125,1.875,2.75,2,3.125,3.75,3.25,3.875
967,"male",3.06060606060606,4,3.88888888888889,3.75,2.66666666666667,4.125,5,4.25,4.375,2.875,2.125,2.625,3.75,4,3.75,3.625,4.125,2.875,2,2.75,3.125,3.75,3.5,3.25,4.125,3.75,4.375,2.875,3.125
965,"male",2.93939393939394,4.6,4,3.375,4,2.125,2.75,2.75,2.75,2.375,2.5,2.25,4,4.5,4.125,2.625,3.875,2.875,3.375,3,4,1.875,2.125,2.25,2.875,3.875,4.375,3.875,4.25
1042,"female",3.09090909090909,4.1,4,3.625,4,3.125,3.25,3.25,4.125,2.75,3.875,3.5,3.625,3.875,3.25,3.875,3.625,2.375,3.75,4,4,3.375,3.375,3.125,3.125,3.125,3.625,3,3.375
1354,"male",2.90909090909091,4.2,4.22222222222222,3.625,3.83333333333333,3.875,4.875,4.75,4.75,2.875,1.75,2.875,3.25,4.5,3.75,3.75,4.375,4.125,3.25,3.375,3.875,3.75,3.875,3,4,4.125,4.625,3.5,3.625
1072,"male",3.33333333333333,2.6,3.33333333333333,3.125,3.16666666666667,3.875,5,4.25,4,3.125,3.625,2.5,2.875,3.25,3.25,2.875,3.5,3.25,3.375,2.875,3.25,4,4,3.625,3.875,1.5,2.875,2.375,2.125
260,"male",3.36363636363636,3.2,4.22222222222222,3.125,3.66666666666667,3.75,4,2.375,2.75,3,3.625,2.625,2.875,3.875,3.125,2.875,4.125,2,2.125,2.125,3,4,3.5,4.25,4.5,4.375,4.75,3.5,3.625
437,"male",2.96969696969697,3.9,3.88888888888889,4,3.33333333333333,3.25,4,3,3.75,2.375,2.375,2.375,3.25,4.5,3.75,4.125,4,3.875,3.125,3.875,3.875,3.375,3.875,2.75,3.75,3.875,4,3.75,3
758,"female",3.3030303030303,4,3.44444444444444,3.75,4.33333333333333,3.625,4.25,3.75,4,1.875,4,2.5,3.875,4,4,4.125,4.25,4.125,3.375,3,3.5,2.25,3,3.875,2.75,3,3.25,3.25,3.5
482,"female",3.24242424242424,3.8,3.22222222222222,3.625,3.5,3.125,3.375,3.25,3.75,3.625,4.375,4,4.125,3.375,3.625,3.5,2.5,3.125,3.875,3.75,3.75,3.625,2.25,3.125,2.5,3.25,3.5,2.875,3.375
990,"female",3.36363636363636,5,4.88888888888889,4.5,4.16666666666667,4.5,4.75,3.375,4.625,1,2.25,1.875,4.375,4.625,4.5,4.125,4.5,4.75,4.125,4.125,5,2.75,4.5,1.25,2.125,4.75,4.25,4.625,4.125
153,"female",3.39393939393939,3.7,3.77777777777778,3.5,3.5,3.75,4.5,3.375,3.875,2.375,4.375,2.375,4.25,3.75,2.875,3.25,2.5,1.875,3,3.625,3.25,4.375,4.875,4.5,4.125,3.375,3,2.75,2.75
537,"male",3.27272727272727,4.7,4.66666666666667,4.25,3.5,3.625,4.125,2.375,3.25,2.25,2.75,3,4,4.625,4.5,3.75,4.75,3.5,3.375,3,3.75,3.125,4.25,4.25,3.875,3.625,4.75,3.125,3.25
82,"male",3.3030303030303,4.2,4.22222222222222,4.125,4.33333333333333,3.75,4.5,4.5,3.625,2.5,4.25,3.25,4.125,3.5,2.875,3.375,4.5,2.375,2.75,2.75,2.5,3.5,4.25,4.75,3.375,4.125,4,4.75,3.5
756,"male",3.18181818181818,4.1,4.33333333333333,3.625,4,3.75,4.625,3.75,4.125,1.75,3.875,3.375,3.375,4.375,4.5,4.375,4.5,1.375,2.25,3.5,2.5,4.5,5,4.75,4.25,2.375,4,4.375,4.25
283,"male",3.24242424242424,4.5,4.22222222222222,4,3.66666666666667,3.5,4.125,3.125,3.625,2.75,2.75,3.125,3.875,3.75,4.375,4,4.125,3.75,4,3.375,3.625,4,3.75,3.25,3.875,3.5,4.125,3.875,3.5
1211,"female",3.09090909090909,3.8,3.77777777777778,4,4,3.625,4,3.125,3.375,3.125,3.375,4,3.875,4.125,3.75,3.5,4,2.75,2,3.5,2.75,2.5,3.75,3.5,2.875,4.25,2.875,3.375,3.875
1111,"male",3.18181818181818,3.8,3.66666666666667,3.5,3.66666666666667,3.125,4.5,3.5,3.875,2,3.375,2.625,3.375,4.25,4,2.875,4.25,2,2.5,2.875,2.625,4,3.875,3,3.375,3.25,4,3.5,3
1196,"male",3.09090909090909,2.7,3.77777777777778,2.75,3.5,3.25,4.25,3.25,3.375,2.125,2.375,3,2.625,3.375,3.625,3,4.25,2.375,4.125,3.5,4,3.125,3.75,3.125,3.75,3.125,4,3.375,3.75
796,"male",3.36363636363636,3.6,4.11111111111111,3.75,4.33333333333333,3,4.5,2.25,2.125,1.875,2.875,3.375,3.75,4.125,3.875,3.75,4.125,3.25,3.875,2.375,3.375,2.375,4.125,3.75,3.125,3.75,4,4.125,3.75
119,"female",3.27272727272727,3.7,4.33333333333333,4.125,3.5,4.375,5,1.125,3,3.375,2.625,2.375,3.375,4,3.375,2.625,3.375,2.875,4.25,3.25,4.375,3.875,4.25,2.75,4,3.875,4,4.25,4.125
1204,"male",3.21212121212121,4.4,4.44444444444444,3.875,4.5,4.125,4.75,2.625,3.25,3.5,3.625,3.75,4,4.625,3.625,3.5,4.375,1.625,3.625,2.875,3.125,3.5,4.5,4.25,4.125,3,3.375,3.375,3
728,"female",3.48484848484848,4.2,3.33333333333333,3.25,4.16666666666667,2.5,3.875,3.875,4.625,3.25,4.25,3.625,4.75,3.375,2.375,3.875,3,2.5,2.25,2.25,2.125,2.5,2.75,3,3.625,2.875,3.75,3.625,3.5
518,"female",3.18181818181818,3.4,2.44444444444444,3.125,3.66666666666667,3.625,3.25,3.375,3.625,4,3.375,3.375,3.75,3.75,2.875,2.75,2.25,2.25,2.625,2.75,2.75,3,2.5,3.5,3,2.75,2.5,3.375,3.25
624,"female",3.24242424242424,4.1,4,3.875,3.83333333333333,3.5,4.25,2.5,3.625,2.875,3.875,3.75,3.875,4.75,3.875,3.75,4.25,1.875,3.625,3,3.625,3.75,3.25,3.75,3.75,4.125,3,3.25,3.25
963,"female",3.42424242424242,4.3,3.66666666666667,3.875,3.66666666666667,4,4.875,4.5,4,3.5,3.125,2.875,3.25,3.875,1.875,2.875,4,3.5,3.625,3.375,4,4.75,2.875,3.875,3.875,4.125,3.25,2.5,3
64,"male",3.24242424242424,4,4.33333333333333,3.75,3.66666666666667,4.125,4.875,3,3.375,1.375,3,2.625,3.125,4.625,4.5,3.875,4.25,2.625,3.25,3.25,3.75,5,4.5,3.875,4.375,2.375,3.375,3.125,3
1068,"male",3.54545454545455,2.8,3.55555555555556,3.375,3.33333333333333,3.25,3.375,2.625,2.75,2.5,3.375,2.375,3,4.125,3,2.75,3.375,2.375,3,2.75,2.75,4.5,4,3.25,3.625,3.375,3.375,3.875,3.375
862,"male",3.3030303030303,3.6,4,3.25,3.5,3.75,3.5,4,3.875,3.5,2.75,2.5,3.5,3.5,3,3.5,3.125,2.375,3.375,3.25,3.375,3.875,3.75,3.5,4,3,3.75,3,3
1175,"female",3.24242424242424,3.9,4,4,4,3.5,4.25,2.125,3.5,2,3,3.5,3.25,4.875,4.375,4.125,4.25,3,2.875,2.75,3.25,2.875,3.875,3.375,3.125,3.75,3.875,3.625,3.75
244,"female",3.96969696969697,3.8,4.11111111111111,4.125,4.5,3.875,3.5,2.75,3,3.75,3.25,2.625,4.125,3.25,2,3.25,3.75,2.375,3.125,2.375,3.375,3.75,3.875,4.125,3.875,2.75,1.625,2.75,3.5
536,"male",3.24242424242424,3.9,4.44444444444444,3.875,3.5,4.375,4.875,3.375,4.125,2.125,2.375,2.5,3.625,3.875,4,4.25,4.5,3.25,3.75,3,4.125,3.5,4.5,3.625,3.125,3.75,4.375,4,3.875
1313,"male",3.06060606060606,3.7,3.33333333333333,3.25,4,2.75,3.25,2.625,3.125,3.125,3.75,3.75,3.625,4,3,3.5,2.625,2.625,3.625,3.25,3.5,4.125,3,3.875,3.75,3,3.875,2.125,2.875
837,"male",3.21212121212121,4,4.22222222222222,3.75,4,4.75,5,3.125,3.125,3,2.25,2.75,4,4.25,3.5,2.875,4.25,3.75,3.5,3.375,3.875,3.25,4.625,3.5,3.25,2.375,3.125,3.125,3
825,"female",3.36363636363636,3.3,4.33333333333333,3.625,4.33333333333333,4.125,4.5,4.25,3.375,1.875,1.875,2.625,3.125,4.5,3.75,2.75,3.375,3.75,2.875,2.875,3.5,3.125,4.125,3.625,3.5,3.75,3.75,4.125,4.5
1084,"male",3.21212121212121,3.1,2.77777777777778,3.125,3.83333333333333,2.5,3,3.375,3.875,3.75,3.875,3.125,3.5,3,2.5,2.375,2.375,2.875,2.625,2.75,2.375,2.375,3,2.75,3,3.875,3.75,3.125,3.75
564,"female",3.18181818181818,3.9,4.11111111111111,3.625,4,3.375,3.5,3.5,3.625,2.125,2.875,3.625,3.75,4,3.5,3.875,4,3.375,2.625,3.375,3.75,3.625,3.75,3.75,3.625,4,4.125,3.5,3.5
1261,"female",3,2.3,2.44444444444444,3,3,3.375,4,1.875,3.875,1.875,3.625,1.25,3.25,1.125,2.25,1.125,1.875,1.875,2.375,2,2.5,3.75,4.25,4.125,3.25,2.75,2.125,2.125,2.875
719,"male",2.84848484848485,3.3,3.44444444444444,2.75,3.33333333333333,3.5,3.5,2.75,4.125,3.25,4.125,2.5,2.5,3.375,1.75,3.375,2.625,2.5,3.5,3.75,3.375,4.75,3.75,4.375,3.625,2.375,3.625,2,3
436,"female",3.54545454545455,3.6,3.66666666666667,3.875,3.83333333333333,2,2.875,2.625,3.125,3.25,3.5,3.25,3.375,4,3.5,3.75,3.25,2.375,2.375,2.625,2.75,4,3.125,3.25,3.125,4.25,3.75,3.625,3.125
453,"female",3.12121212121212,3.9,3.77777777777778,4.125,3.16666666666667,3.625,3.5,3.25,3.625,2,2.75,2.5,2.875,4,2.75,3,3.875,3.875,3.625,4.125,3.625,2.75,2.5,3,3,4,3.5,3.375,3.875
879,"male",3.18181818181818,3.5,4,2.75,4,4,3.375,3.25,4,2.5,3,2.5,4,3.5,3.5,3.75,3.5,2.875,3.5,2.75,3.75,3.75,3.25,3.75,3.25,3.75,3.75,3.75,4
706,"female",3.21212121212121,4,3.88888888888889,3.625,3.66666666666667,3.5,3.875,3.125,3.25,2.25,3.5,3.25,4,4.125,4.25,4.375,3.625,2.125,3.25,3,3.625,3.375,3.75,4.125,3.875,2.875,4.125,3.875,3.875
225,"male",3,3.7,3.88888888888889,3.875,3.33333333333333,4.625,4.125,3.625,4.875,2.625,3.25,2.625,3.375,4.375,3.25,3.25,3.75,4.5,3.875,4.125,4.25,4.625,3.875,4.375,4.125,3.25,3.25,2.875,3.25
1363,"male",3.18181818181818,3.5,3.44444444444444,3.5,3.16666666666667,4,4.5,3.25,3.875,2.125,3.25,2.25,3,4.375,3.625,3.125,3.875,3.5,3,3.375,4,4.125,4,3.5,4,3.125,3.625,3.125,3.125
988,"female",3.27272727272727,3.7,3.88888888888889,3.875,3.83333333333333,3.25,4.125,2.875,2.5,3,3.125,3.5,3.875,4.125,3.375,3.375,3.625,2.75,2.875,3,2.375,4,3.25,4,3.875,4.125,4.625,4.25,3.25
1278,"female",3.09090909090909,3.2,4,3.375,4.16666666666667,3.5,4,3.625,4.125,2.875,3.5,2.875,3.25,3.875,2.625,3.125,3.5,2.75,2.5,3.25,2.875,3.875,3.625,3.25,3.125,3.125,2.75,2.25,3.5
602,"male",3.12121212121212,4,3.88888888888889,3.5,3.33333333333333,3.625,4.5,3.25,3.75,2.125,2.625,2.625,3,4,3.625,2.875,4,3.25,3.125,3.125,4,3.75,4.25,3.375,4.125,2.75,3.875,3.375,3.5
1235,"male",3.03030303030303,3.9,3.66666666666667,3.25,3.33333333333333,3.625,4.5,4.375,4,2.875,2.625,3,3.75,4.625,3.875,3.875,3.875,3.125,3.75,4.25,4.125,3,3.5,2.75,3.875,3.875,4.375,3.75,3
566,"female",3.33333333333333,4.1,4.22222222222222,3.5,3.83333333333333,3,5,4.125,4.375,3.375,4.25,2.625,4.375,3.875,2,2.25,3,3.75,3.5,3.875,3.625,2.875,3.375,3.75,3.25,3.125,4.375,4,3.25
679,"male",3.3030303030303,4.4,4.55555555555556,4.375,3.83333333333333,4,4.75,3.875,4.125,2.75,2.25,2.125,3.75,5,4.625,4.125,4.5,3.375,3.125,3.75,3.75,4.125,3.875,3.875,4.125,4.25,3.875,4.375,3.375
369,"male",2.96969696969697,3.9,4.22222222222222,3,4.16666666666667,4.125,4.125,4.375,3.875,1.75,1.25,2,3,4.375,3.75,2.125,4.125,4.125,3.875,4.125,4.5,2.125,3.375,1.75,2.875,3.625,4.625,3.75,3.625
297,"female",3.3030303030303,4,4.22222222222222,4.375,3,3.75,5,3.375,3.75,2.625,1.375,2.125,3.875,4.25,4.625,3,4.75,2,3,2.875,3.75,4.375,4.25,3.125,3.625,4.5,4.375,4.25,3.625
35,"male",3.27272727272727,3.5,3.88888888888889,3.625,3.5,3.375,4.125,3.375,3.375,2.375,2.75,2.875,3.625,3.875,3.125,3.625,3.875,3.75,3.625,3.625,3.75,4,3.75,3.375,3.875,3.75,3.875,3.625,3.375
953,"male",3.12121212121212,2.7,3.22222222222222,3,3.16666666666667,3.25,4.875,2.875,2.375,3.875,3.625,2.125,3.375,3.5,2,2,3,3.25,3.875,3.125,4.375,2.5,3.5,3.5,3.75,2.5,3.875,3.25,3.5
808,"male",3.24242424242424,3.8,3.66666666666667,3.5,4,3.25,3.75,3.75,3.875,2,3.25,3.875,4,3.5,3.625,3.375,3.375,2.125,2.25,2.625,2.5,3.375,3.5,3.25,3.5,3,3.25,3.125,3.375
1165,"female",3.06060606060606,3.9,3.44444444444444,3.75,3.5,4.5,4.375,4.375,4.25,2.375,2.875,3.375,4.25,4,3.5,3.125,3.5,3.625,2.875,2.75,3.25,4.125,4.125,4.25,3.125,2.375,2.5,1.875,2.625
324,"male",3.24242424242424,4,4.22222222222222,4.125,4.33333333333333,3.625,4.875,2.75,4.375,2.5,3.25,3.5,4.125,3.5,3.25,4.125,4.5,2.875,3.125,3.75,3.75,4.25,4,3.875,3.75,3.375,4,3.375,3.375
1222,"male",3.12121212121212,3.7,3.55555555555556,3.5,3,4.125,4.25,3.875,3.625,3.375,2.875,2,3.25,4.125,3.125,2.375,3.75,2.625,3.5,3.625,3.5,4.125,3.125,3.375,3.375,3.5,3.625,3.625,3.375
603,"male",3.3030303030303,3.9,3.88888888888889,4,3.5,4.125,4.75,3.625,4.125,2.625,3.5,2.625,4.25,4.875,3.875,3.375,3.875,3,3.375,3,3.625,4.25,4,3.5,3.5,4,3.875,2.875,3.625
1045,"male",3.27272727272727,3.6,3.77777777777778,3.75,3.66666666666667,3,4.75,3.5,3.375,1.5,3.25,2.625,2.875,4.125,4.375,3.5,4.5,3.75,3.125,2.875,3.625,4.625,4.875,2.75,3.75,3.5,4.375,4.125,3.625
685,"male",3.54545454545455,4.2,3.88888888888889,3.875,4.16666666666667,2.5,3.375,2.875,3.75,3,4.625,3.75,3.75,4,3.25,2.5,2.125,2.25,2.625,4.125,2.75,4.875,4.375,4.875,3.75,4,4,4,3.375
690,"male",3.27272727272727,4.8,4.55555555555556,3.875,4,4.875,4.125,3,4,1,1.75,1.375,3.375,4.75,4.625,3.5,4.375,2.125,2.375,3.125,3.75,4.875,4.75,3.875,3.875,4,4.875,3.625,3.625
751,"female",3.15151515151515,3.8,4.22222222222222,3.625,3.83333333333333,4.25,4.75,3.5,4,2.25,3.125,2.125,3.375,4.375,3.125,2.625,3.75,2.5,1.875,2.375,3,2.75,4.5,3.875,4.125,3.625,3.5,3.25,3.5
1347,"male",3.21212121212121,4,4,3.5,4,4,4,2.5,3.75,2.25,3,2.25,3.875,4,4,3.625,4,2.5,3.25,4,3.25,3.75,3.25,3.625,3.625,3.75,3.5,3.5,3.5
114,"male",3.03030303030303,4.1,3.66666666666667,3,4,2.375,3.125,2.5,4,2.375,3.5,1.875,3.25,4.375,4.25,2.75,4.75,2.125,1.75,2.5,2.25,4.25,4.25,3.75,3,3,4.5,2.75,3.5
448,"female",3.21212121212121,4,4.55555555555556,4.375,3.33333333333333,3.75,4.25,2.75,3.375,3.125,2.75,3,3.875,4.75,4.75,5,4.125,2.25,3,3.25,3.5,4.75,4.875,3.75,4.25,3.25,4.875,3.75,3.375
473,"male",3.42424242424242,3.8,3.77777777777778,3.375,3.66666666666667,3.875,4,4,3.875,2,3,2,3.25,3.5,2.375,2,3.75,3.375,3.625,3.5,3.875,3.125,3.875,3.375,3.875,2.625,3.625,3.25,3.5
653,"female",3.45454545454545,3.7,3.77777777777778,3.375,4.33333333333333,2.5,2.5,2.625,3.25,3.125,4.125,2.375,4.125,3.75,3.625,2.875,3.375,3.25,2.375,3,3.625,3.125,3.75,3.875,3.25,4.125,3,4.125,3.375
799,"male",3.33333333333333,3.7,3.77777777777778,4.125,3.33333333333333,3.875,4.125,3.5,3.875,2.875,2.75,2.5,3.5,4.125,3.5,3.875,3.75,3,3.25,3,3.625,4,3.625,3.625,4,3.75,3.625,4.125,3.375
1030,"female",3.24242424242424,3.9,3.88888888888889,3.375,4,4.125,3.125,3.375,2.625,1.5,2.5,2.875,3.625,3.25,3.625,3.25,3.25,3,2.75,3.125,2.375,2.375,4.375,3.25,3.5,4.875,4.625,3.875,4.5
800,"female",3.06060606060606,3.8,3.44444444444444,3.5,2.66666666666667,3.875,4,3.875,3.875,2.625,3.5,2.375,2.75,4,3.75,3,3.5,3,3.625,3.375,3.125,4,3.875,3.625,3.75,3.5,3.5,3.25,3
